"","pid","X","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice","type","experiment","Comfort_FT_time","Cost_FT_time","Travel_FT_time","Other_FT_time","Comfort_FT_count","Cost_FT_count","Travel_FT_count","Other_FT_count","Tot_time","Tot_counts"
"102",10,114,6,5.8349,1,"Monitor",20,20,9,3,70,4,3,70,5,"Bus_label","WL","monitor",22967,17392,13745,30545,105,80,72,110,84649,367
"103",10,115,7,6.5187,1,"Monitor",15,20,9,1,70,5,1,80,3,"Metro_label","WL","monitor",22967,17392,13745,30545,105,80,72,110,84649,367
"104",10,116,8,10.3121,1,"Monitor",15,40,8,3,70,5,3,80,4,"Metro_label","WL","monitor",22967,17392,13745,30545,105,80,72,110,84649,367
"105",10,117,9,7.3998,1,"Monitor",20,20,9,1,60,6,1,80,5,"Metro_label","WL","monitor",22967,17392,13745,30545,105,80,72,110,84649,367
"106",10,118,10,4.5137,1,"Monitor",15,20,8,1,60,6,1,60,5,"Metro_label","WL","monitor",22967,17392,13745,30545,105,80,72,110,84649,367
"107",10,119,11,3.7172,1,"Monitor",15,40,8,2,50,4,2,60,3,"Metro_label","WL","monitor",22967,17392,13745,30545,105,80,72,110,84649,367
"108",10,120,12,4.7915,1,"Monitor",15,30,7,2,50,6,2,80,3,"Metro_label","WL","monitor",22967,17392,13745,30545,105,80,72,110,84649,367
"109",11,121,1,9.2383,3,"Monitor",25,40,9,1,50,4,1,60,5,"Metro_label","WL","monitor",11613,16752,22685,21996,44,66,79,83,73046,272
"110",11,122,2,10.199,3,"Monitor",20,30,8,1,70,6,1,80,5,"Metro_label","WL","monitor",11613,16752,22685,21996,44,66,79,83,73046,272
"111",11,123,3,5.483,3,"Monitor",15,30,8,3,50,4,3,80,5,"Metro_label","WL","monitor",11613,16752,22685,21996,44,66,79,83,73046,272
"112",11,124,4,5.5331,3,"Monitor",15,30,8,1,60,5,1,70,4,"Metro_label","WL","monitor",11613,16752,22685,21996,44,66,79,83,73046,272
"113",11,125,5,4.8999,3,"Monitor",25,20,7,3,50,5,3,60,5,"Metro_label","WL","monitor",11613,16752,22685,21996,44,66,79,83,73046,272
"114",11,126,6,8.2744,3,"Monitor",15,20,7,2,60,5,2,70,3,"Metro_label","WL","monitor",11613,16752,22685,21996,44,66,79,83,73046,272
"115",11,127,7,8.4243,3,"Monitor",20,30,7,3,60,4,3,80,4,"Metro_label","WL","monitor",11613,16752,22685,21996,44,66,79,83,73046,272
"116",11,128,8,4.6363,3,"Monitor",20,40,9,2,60,4,2,80,3,"Metro_label","WL","monitor",11613,16752,22685,21996,44,66,79,83,73046,272
"117",11,129,9,6.1814,3,"Monitor",15,40,9,2,70,6,2,60,4,"Bus_label","WL","monitor",11613,16752,22685,21996,44,66,79,83,73046,272
"118",11,130,10,4.2662,3,"Monitor",25,40,9,3,70,5,3,70,3,"Metro_label","WL","monitor",11613,16752,22685,21996,44,66,79,83,73046,272
"119",11,131,11,5.9997,3,"Monitor",25,20,8,2,50,6,2,70,5,"Metro_label","WL","monitor",11613,16752,22685,21996,44,66,79,83,73046,272
"120",11,132,12,7.5643,3,"Monitor",20,30,7,1,70,6,1,70,3,"Metro_label","WL","monitor",11613,16752,22685,21996,44,66,79,83,73046,272
"121",12,133,1,5.4934,3,"Monitor",25,40,9,1,50,4,1,60,5,"Metro_label","WL","monitor",24067,26903,24782,8321,87,82,83,32,84073,284
"122",12,134,2,8.8911,3,"Monitor",20,30,8,1,70,6,1,80,5,"Metro_label","WL","monitor",24067,26903,24782,8321,87,82,83,32,84073,284
"123",12,135,3,8.8332,3,"Monitor",15,30,8,3,50,4,3,80,5,"RH_label","WL","monitor",24067,26903,24782,8321,87,82,83,32,84073,284
"124",12,136,4,5.8662,3,"Monitor",15,30,8,1,60,5,1,70,4,"Metro_label","WL","monitor",24067,26903,24782,8321,87,82,83,32,84073,284
"125",12,137,5,5.9147,3,"Monitor",25,20,7,3,50,5,3,60,5,"Metro_label","WL","monitor",24067,26903,24782,8321,87,82,83,32,84073,284
"126",12,138,6,11.852,3,"Monitor",15,20,7,2,60,5,2,70,3,"RH_label","WL","monitor",24067,26903,24782,8321,87,82,83,32,84073,284
"127",12,139,7,10.3197,3,"Monitor",20,30,7,3,60,4,3,80,4,"Metro_label","WL","monitor",24067,26903,24782,8321,87,82,83,32,84073,284
"128",12,140,8,5.2327,3,"Monitor",20,40,9,2,60,4,2,80,3,"Metro_label","WL","monitor",24067,26903,24782,8321,87,82,83,32,84073,284
"129",12,141,9,4.4331,3,"Monitor",15,40,9,2,70,6,2,60,4,"RH_label","WL","monitor",24067,26903,24782,8321,87,82,83,32,84073,284
"130",12,142,10,5.3153,3,"Monitor",25,40,9,3,70,5,3,70,3,"Metro_label","WL","monitor",24067,26903,24782,8321,87,82,83,32,84073,284
"131",12,143,11,9.118,3,"Monitor",25,20,8,2,50,6,2,70,5,"RH_label","WL","monitor",24067,26903,24782,8321,87,82,83,32,84073,284
"132",12,144,12,5.1958,3,"Monitor",20,30,7,1,70,6,1,70,3,"Metro_label","WL","monitor",24067,26903,24782,8321,87,82,83,32,84073,284
"133",13,145,1,11.3602,4,"Monitor",25,20,8,1,60,4,1,60,3,"Metro_label","WL","monitor",21455,21347,15032,15829,92,89,67,74,73663,322
"134",13,146,2,5.6803,4,"Monitor",20,40,8,2,70,4,2,70,5,"Bus_label","WL","monitor",21455,21347,15032,15829,92,89,67,74,73663,322
"135",13,147,3,7.4834,4,"Monitor",20,30,8,2,60,5,2,60,5,"Metro_label","WL","monitor",21455,21347,15032,15829,92,89,67,74,73663,322
"136",13,148,4,5.0817,4,"Monitor",25,40,7,2,70,6,2,80,5,"Metro_label","WL","monitor",21455,21347,15032,15829,92,89,67,74,73663,322
"137",13,149,5,7.048,4,"Monitor",20,40,7,3,60,6,3,60,4,"Metro_label","WL","monitor",21455,21347,15032,15829,92,89,67,74,73663,322
"138",13,150,6,5.5498,4,"Monitor",25,20,9,3,50,4,3,80,3,"Metro_label","WL","monitor",21455,21347,15032,15829,92,89,67,74,73663,322
"139",13,151,7,4.8488,4,"Monitor",15,20,9,2,50,6,2,80,4,"Metro_label","WL","monitor",21455,21347,15032,15829,92,89,67,74,73663,322
"140",13,152,8,3.8498,4,"Monitor",20,20,8,1,50,5,1,70,4,"Metro_label","WL","monitor",21455,21347,15032,15829,92,89,67,74,73663,322
"141",13,153,9,4.5165,4,"Monitor",25,40,7,1,60,5,1,80,4,"Metro_label","WL","monitor",21455,21347,15032,15829,92,89,67,74,73663,322
"142",13,154,10,4.9499,4,"Monitor",20,30,9,3,50,6,3,70,4,"Metro_label","WL","monitor",21455,21347,15032,15829,92,89,67,74,73663,322
"143",13,155,11,5.5665,4,"Monitor",15,30,7,1,70,4,1,60,3,"Bus_label","WL","monitor",21455,21347,15032,15829,92,89,67,74,73663,322
"144",13,156,12,8.7336,4,"Monitor",15,30,9,3,70,5,3,70,5,"Metro_label","WL","monitor",21455,21347,15032,15829,92,89,67,74,73663,322
"145",14,157,1,5.1956,3,"Monitor",25,40,9,1,50,4,1,60,5,"Metro_label","WL","monitor",2102,1412,3113,17207,18,12,16,94,23834,140
"146",14,158,2,3.6833,3,"Monitor",20,30,8,1,70,6,1,80,5,"Metro_label","WL","monitor",2102,1412,3113,17207,18,12,16,94,23834,140
"147",14,159,3,4.7747,3,"Monitor",15,30,8,3,50,4,3,80,5,"Metro_label","WL","monitor",2102,1412,3113,17207,18,12,16,94,23834,140
"148",14,160,4,3.1664,3,"Monitor",15,30,8,1,60,5,1,70,4,"Metro_label","WL","monitor",2102,1412,3113,17207,18,12,16,94,23834,140
"149",14,161,5,2.2983,3,"Monitor",25,20,7,3,50,5,3,60,5,"Metro_label","WL","monitor",2102,1412,3113,17207,18,12,16,94,23834,140
"150",14,162,6,3.933,3,"Monitor",15,20,7,2,60,5,2,70,3,"Metro_label","WL","monitor",2102,1412,3113,17207,18,12,16,94,23834,140
"151",14,163,7,2.5165,3,"Monitor",20,30,7,3,60,4,3,80,4,"Metro_label","WL","monitor",2102,1412,3113,17207,18,12,16,94,23834,140
"152",14,164,8,3.6114,3,"Monitor",20,40,9,2,60,4,2,80,3,"Metro_label","WL","monitor",2102,1412,3113,17207,18,12,16,94,23834,140
