"","pid","X","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice","type","experiment","Comfort_FT_time","Cost_FT_time","Travel_FT_time","Other_FT_time","Comfort_FT_count","Cost_FT_count","Travel_FT_count","Other_FT_count","Tot_time","Tot_counts"
"107",9,107,11,5.3847,1,"Tablet",15,40,8,2,50,4,2,60,3,"Metro_label","WG","tablet",42410.99997774,74573.40000672,38566.20001676,91856.39999038,384,677,349,832,247406.9999916,2242
"108",9,108,12,5.9394,1,"Tablet",15,30,7,2,50,6,2,80,3,"Metro_label","WG","tablet",42410.99997774,74573.40000672,38566.20001676,91856.39999038,384,677,349,832,247406.9999916,2242
"109",10,109,1,5.5972,4,"Tablet",25,20,8,1,60,4,1,60,3,"Metro_label","WG","tablet",17117.99998653,26598.00000662,36391.19999756,82260.59998962,156,246,340,768,162367.79998033,1510
"110",10,110,2,5.1189,4,"Tablet",20,40,8,2,70,4,2,70,5,"Bus_label","WG","tablet",17117.99998653,26598.00000662,36391.19999756,82260.59998962,156,246,340,768,162367.79998033,1510
"111",10,111,3,4.4663,4,"Tablet",20,30,8,2,60,5,2,60,5,"Bus_label","WG","tablet",17117.99998653,26598.00000662,36391.19999756,82260.59998962,156,246,340,768,162367.79998033,1510
"112",10,112,4,4.8365,4,"Tablet",25,40,7,2,70,6,2,80,5,"Metro_label","WG","tablet",17117.99998653,26598.00000662,36391.19999756,82260.59998962,156,246,340,768,162367.79998033,1510
"113",10,113,5,3.4997,4,"Tablet",20,40,7,3,60,6,3,60,4,"Metro_label","WG","tablet",17117.99998653,26598.00000662,36391.19999756,82260.59998962,156,246,340,768,162367.79998033,1510
"114",10,114,6,3.783,4,"Tablet",25,20,9,3,50,4,3,80,3,"Metro_label","WG","tablet",17117.99998653,26598.00000662,36391.19999756,82260.59998962,156,246,340,768,162367.79998033,1510
"115",10,115,7,4.3327,4,"Tablet",15,20,9,2,50,6,2,80,4,"Metro_label","WG","tablet",17117.99998653,26598.00000662,36391.19999756,82260.59998962,156,246,340,768,162367.79998033,1510
"116",10,116,8,3.8199,4,"Tablet",20,20,8,1,50,5,1,70,4,"Metro_label","WG","tablet",17117.99998653,26598.00000662,36391.19999756,82260.59998962,156,246,340,768,162367.79998033,1510
