"","pid","X","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice","type","experiment","Comfort_FT_time","Cost_FT_time","Travel_FT_time","Other_FT_time","Comfort_FT_count","Cost_FT_count","Travel_FT_count","Other_FT_count","Tot_time","Tot_counts"
"120",10,120,12,4.8039,4,"Tablet",15,30,9,3,70,5,3,70,5,"Bus_label","WL","tablet",10001,9705,15745,21196,49,44,75,83,56647,251
"121",11,121,1,13.127,4,"Tablet",25,20,8,1,60,4,1,60,3,"Metro_label","WL","tablet",21827,14675,22657,33587,83,57,84,123,92746,347
"122",11,122,2,8.3346,4,"Tablet",20,40,8,2,70,4,2,70,5,"Bus_label","WL","tablet",21827,14675,22657,33587,83,57,84,123,92746,347
"123",11,123,3,9.2864,4,"Tablet",20,30,8,2,60,5,2,60,5,"Metro_label","WL","tablet",21827,14675,22657,33587,83,57,84,123,92746,347
"124",11,124,4,5.7496,4,"Tablet",25,40,7,2,70,6,2,80,5,"Metro_label","WL","tablet",21827,14675,22657,33587,83,57,84,123,92746,347
"125",11,125,5,11.2662,4,"Tablet",20,40,7,3,60,6,3,60,4,"Metro_label","WL","tablet",21827,14675,22657,33587,83,57,84,123,92746,347
"126",11,126,6,4.2164,4,"Tablet",25,20,9,3,50,4,3,80,3,"Metro_label","WL","tablet",21827,14675,22657,33587,83,57,84,123,92746,347
"127",11,127,7,7.5979,4,"Tablet",15,20,9,2,50,6,2,80,4,"RH_label","WL","tablet",21827,14675,22657,33587,83,57,84,123,92746,347
"128",11,128,8,7.2164,4,"Tablet",20,20,8,1,50,5,1,70,4,"Metro_label","WL","tablet",21827,14675,22657,33587,83,57,84,123,92746,347
"129",11,129,9,4.6676,4,"Tablet",25,40,7,1,60,5,1,80,4,"Metro_label","WL","tablet",21827,14675,22657,33587,83,57,84,123,92746,347
"130",11,130,10,6.1831,4,"Tablet",20,30,9,3,50,6,3,70,4,"Metro_label","WL","tablet",21827,14675,22657,33587,83,57,84,123,92746,347
"131",11,131,11,9.1665,4,"Tablet",15,30,7,1,70,4,1,60,3,"Bus_label","WL","tablet",21827,14675,22657,33587,83,57,84,123,92746,347
"132",11,132,12,9.1334,4,"Tablet",15,30,9,3,70,5,3,70,5,"Metro_label","WL","tablet",21827,14675,22657,33587,83,57,84,123,92746,347
"133",12,133,1,5.4484,4,"Tablet",25,20,8,1,60,4,1,60,3,"Metro_label","WL","tablet",17434,15556,22704,9911,50,49,79,33,65605,211
"134",12,134,2,4.2209,4,"Tablet",20,40,8,2,70,4,2,70,5,"Metro_label","WL","tablet",17434,15556,22704,9911,50,49,79,33,65605,211
"135",12,135,3,5.9978,4,"Tablet",20,30,8,2,60,5,2,60,5,"Metro_label","WL","tablet",17434,15556,22704,9911,50,49,79,33,65605,211
"136",12,136,4,4.8001,4,"Tablet",25,40,7,2,70,6,2,80,5,"Metro_label","WL","tablet",17434,15556,22704,9911,50,49,79,33,65605,211
"137",12,137,5,5.7547,4,"Tablet",20,40,7,3,60,6,3,60,4,"Metro_label","WL","tablet",17434,15556,22704,9911,50,49,79,33,65605,211
"138",12,138,6,6.0881,4,"Tablet",25,20,9,3,50,4,3,80,3,"RH_label","WL","tablet",17434,15556,22704,9911,50,49,79,33,65605,211
"139",12,139,7,5.4666,4,"Tablet",15,20,9,2,50,6,2,80,4,"RH_label","WL","tablet",17434,15556,22704,9911,50,49,79,33,65605,211
"140",12,140,8,4.4836,4,"Tablet",20,20,8,1,50,5,1,70,4,"Metro_label","WL","tablet",17434,15556,22704,9911,50,49,79,33,65605,211
"141",12,141,9,2.6682,4,"Tablet",25,40,7,1,60,5,1,80,4,"Metro_label","WL","tablet",17434,15556,22704,9911,50,49,79,33,65605,211
"142",12,142,10,5.8851,4,"Tablet",20,30,9,3,50,6,3,70,4,"RH_label","WL","tablet",17434,15556,22704,9911,50,49,79,33,65605,211
"143",12,143,11,7.7164,4,"Tablet",15,30,7,1,70,4,1,60,3,"Metro_label","WL","tablet",17434,15556,22704,9911,50,49,79,33,65605,211
"144",12,144,12,3.6626,4,"Tablet",15,30,9,3,70,5,3,70,5,"RH_label","WL","tablet",17434,15556,22704,9911,50,49,79,33,65605,211
"145",13,145,1,10.56,1,"Tablet",20,20,7,2,70,4,2,70,4,"Metro_label","WL","tablet",6340,7051,10822,26306,31,38,55,153,50519,277
"146",13,146,2,5.8328,1,"Tablet",20,40,7,3,50,5,3,60,4,"Metro_label","WL","tablet",6340,7051,10822,26306,31,38,55,153,50519,277
"147",13,147,3,5.298,1,"Tablet",25,30,8,3,60,6,3,70,3,"Metro_label","WL","tablet",6340,7051,10822,26306,31,38,55,153,50519,277
"148",13,148,4,3.7666,1,"Tablet",25,30,7,1,50,4,1,70,4,"Metro_label","WL","tablet",6340,7051,10822,26306,31,38,55,153,50519,277
"149",13,149,5,5.6217,1,"Tablet",25,30,9,2,60,5,2,60,5,"Metro_label","WL","tablet",6340,7051,10822,26306,31,38,55,153,50519,277
"150",13,150,6,8.0829,1,"Tablet",20,20,9,3,70,4,3,70,5,"RH_label","WL","tablet",6340,7051,10822,26306,31,38,55,153,50519,277
"151",13,151,7,6.0137,1,"Tablet",15,20,9,1,70,5,1,80,3,"Metro_label","WL","tablet",6340,7051,10822,26306,31,38,55,153,50519,277
"152",13,152,8,6.9309,1,"Tablet",15,40,8,3,70,5,3,80,4,"Metro_label","WL","tablet",6340,7051,10822,26306,31,38,55,153,50519,277
"153",13,153,9,4.2996,1,"Tablet",20,20,9,1,60,6,1,80,5,"RH_label","WL","tablet",6340,7051,10822,26306,31,38,55,153,50519,277
"154",13,154,10,9.6665,1,"Tablet",15,20,8,1,60,6,1,60,5,"Metro_label","WL","tablet",6340,7051,10822,26306,31,38,55,153,50519,277
"155",13,155,11,6.8996,1,"Tablet",15,40,8,2,50,4,2,60,3,"Metro_label","WL","tablet",6340,7051,10822,26306,31,38,55,153,50519,277
"156",13,156,12,10.6183,1,"Tablet",15,30,7,2,50,6,2,80,3,"Metro_label","WL","tablet",6340,7051,10822,26306,31,38,55,153,50519,277
"157",14,157,1,5.7356,2,"Tablet",15,20,8,3,70,4,3,60,4,"Metro_label","WL","tablet",8960,4404,3662,22050,52,35,24,136,39076,247
"158",14,158,2,3.3284,2,"Tablet",20,20,7,3,70,6,3,60,3,"Metro_label","WL","tablet",8960,4404,3662,22050,52,35,24,136,39076,247
"159",14,159,3,3.7332,2,"Tablet",15,40,9,1,60,4,1,70,5,"Bus_label","WL","tablet",8960,4404,3662,22050,52,35,24,136,39076,247
"160",14,160,4,2.8495,2,"Tablet",25,30,8,2,70,4,2,80,4,"Metro_label","WL","tablet",8960,4404,3662,22050,52,35,24,136,39076,247
"161",14,161,5,4.0385,2,"Tablet",25,20,9,2,60,4,2,70,4,"Metro_label","WL","tablet",8960,4404,3662,22050,52,35,24,136,39076,247
"162",14,162,6,5.0662,2,"Tablet",20,30,9,2,50,5,2,60,3,"Metro_label","WL","tablet",8960,4404,3662,22050,52,35,24,136,39076,247
"163",14,163,7,3.4165,2,"Tablet",25,40,8,3,60,6,3,70,3,"Metro_label","WL","tablet",8960,4404,3662,22050,52,35,24,136,39076,247
"164",14,164,8,4.8489,2,"Tablet",15,30,7,3,60,4,3,80,5,"Metro_label","WL","tablet",8960,4404,3662,22050,52,35,24,136,39076,247
"165",14,165,9,3.383,2,"Tablet",20,40,8,1,50,5,1,80,3,"Metro_label","WL","tablet",8960,4404,3662,22050,52,35,24,136,39076,247
